1.630891e+06 9.018417e-01 1.825405e-02
1.961486e+06 9.038743e-01 1.792889e-02
2.359095e+06 9.058776e-01 1.761476e-02
2.837304e+06 9.078523e-01 1.731122e-02
3.412449e+06 9.097988e-01 1.701782e-02
4.104181e+06 9.117177e-01 1.673416e-02
4.936132e+06 9.136097e-01 1.645986e-02
5.936727e+06 9.154752e-01 1.619454e-02
7.140151e+06 9.173150e-01 1.593783e-02
8.587519e+06 9.191294e-01 1.568940e-02
1.032828e+07 9.209192e-01 1.544891e-02
1.242191e+07 9.226849e-01 1.521606e-02
1.493993e+07 9.244270e-01 1.499054e-02
1.796838e+07 9.261461e-01 1.477205e-02
2.161073e+07 9.278427e-01 1.456032e-02
2.599140e+07 9.295174e-01 1.435507e-02
3.126007e+07 9.311706e-01 1.415607e-02
3.759675e+07 9.328030e-01 1.396305e-02
4.521792e+07 9.344150e-01 1.377578e-02
5.438397e+07 9.360070e-01 1.359403e-02
6.540806e+07 9.375796e-01 1.341758e-02
7.866682e+07 9.391332e-01 1.324623e-02
9.461324e+07 9.406684e-01 1.307976e-02
1.137921e+08 9.421854e-01 1.291799e-02
1.368587e+08 9.436848e-01 1.276073e-02
1.646012e+08 9.451670e-01 1.260779e-02
1.979672e+08 9.466324e-01 1.245901e-02
2.380968e+08 9.480814e-01 1.231421e-02
2.863610e+08 9.495143e-01 1.217325e-02
3.444087e+08 9.509316e-01 1.203595e-02
4.142232e+08 9.523336e-01 1.190217e-02
4.981898e+08 9.537206e-01 1.177178e-02
5.991770e+08 9.550929e-01 1.164462e-02
7.206351e+08 9.564510e-01 1.152058e-02
8.667139e+08 9.577951e-01 1.139951e-02
1.042404e+09 9.591256e-01 1.128130e-02
1.253708e+09 9.604426e-01 1.116583e-02
1.507845e+09 9.617466e-01 1.105298e-02
1.813498e+09 9.630377e-01 1.094265e-02
2.181109e+09 9.643162e-01 1.083472e-02
2.623238e+09 9.655824e-01 1.072910e-02
3.154990e+09 9.668365e-01 1.062568e-02
3.794533e+09 9.680788e-01 1.052437e-02
4.563716e+09 9.693095e-01 1.042508e-02
5.488820e+09 9.705288e-01 1.032773e-02
6.601449e+09 9.717369e-01 1.023222e-02
7.939618e+09 9.729339e-01 1.013847e-02
9.549045e+09 9.741202e-01 1.004641e-02
1.148472e+10 9.752958e-01 9.955959e-03
1.381276e+10 9.764610e-01 9.867045e-03
1.661273e+10 9.776159e-01 9.779598e-03
1.998026e+10 9.787607e-01 9.693550e-03
2.403043e+10 9.798955e-01 9.608836e-03
2.890160e+10 9.810204e-01 9.525394e-03
3.476019e+10 9.821357e-01 9.443163e-03
4.180637e+10 9.832414e-01 9.362086e-03
5.028087e+10 9.843377e-01 9.282108e-03
6.047322e+10 9.854247e-01 9.203175e-03
7.273165e+10 9.865025e-01 9.125236e-03
8.747496e+10 9.875712e-01 9.048242e-03
1.052069e+11 9.886313e-01 8.771544e-03
1.265332e+11 9.896293e-01 8.014318e-03
1.521825e+11 9.905401e-01 7.321173e-03
1.830312e+11 9.913712e-01 6.686903e-03
2.201331e+11 9.921295e-01 6.106687e-03
2.647559e+11 9.928214e-01 5.576071e-03
3.184242e+11 9.934526e-01 5.090939e-03
3.829714e+11 9.940284e-01 4.647497e-03
4.606029e+11 9.945537e-01 4.242250e-03
5.539709e+11 9.950329e-01 3.871981e-03
6.662655e+11 9.954700e-01 3.533730e-03
8.013230e+11 9.958687e-01 3.224780e-03
9.637579e+11 9.962324e-01 2.942635e-03
1.159120e+12 9.965641e-01 2.685002e-03
1.394083e+12 9.968666e-01 2.449783e-03
1.676675e+12 9.971426e-01 2.235051e-03
2.016551e+12 9.973942e-01 2.039042e-03
2.425323e+12 9.976237e-01 1.860139e-03
2.916956e+12 9.978330e-01 1.696865e-03
3.508247e+12 9.980239e-01 1.547865e-03
4.219398e+12 9.981980e-01 1.411901e-03
5.074705e+12 9.983568e-01 1.287840e-03
6.103390e+12 9.985015e-01 1.174648e-03
7.340598e+12 9.986336e-01 1.071377e-03
8.828599e+12 9.987540e-01 9.771624e-04
1.061823e+13 9.988638e-01 8.912140e-04
1.277063e+13 9.989639e-01 8.128096e-04
1.535935e+13 9.990552e-01 7.412898e-04
1.847281e+13 9.991385e-01 6.760522e-04
2.221741e+13 9.992144e-01 6.165468e-04
2.672106e+13 9.992836e-01 5.622714e-04
3.213764e+13 9.993468e-01 5.127678e-04
3.865221e+13 9.994043e-01 4.676173e-04
4.648734e+13 9.994568e-01 4.264381e-04
5.591071e+13 9.995047e-01 3.888817e-04
6.724427e+13 9.995484e-01 3.546298e-04
8.087525e+13 9.995882e-01 3.233923e-04
9.726934e+13 9.996245e-01 2.949042e-04
1.169866e+14 9.996576e-01 2.689240e-04
1.407008e+14 9.996878e-01 2.452312e-04
1.692220e+14 9.997153e-01 2.236245e-04
2.035248e+14 9.997404e-01 2.039206e-04
2.447809e+14 9.997633e-01 1.859520e-04
2.944000e+14 9.997841e-01 1.695660e-04
3.540774e+14 9.998032e-01 1.546234e-04
4.258518e+14 9.998205e-01 1.409971e-04
5.121755e+14 9.998363e-01 1.285712e-04
6.159978e+14 9.998508e-01 1.172400e-04
7.408657e+14 9.998639e-01 1.069073e-04
8.910453e+14 9.998759e-01 9.748494e-05
1.071668e+15 9.998869e-01 8.889285e-05
1.288904e+15 9.998968e-01 8.105790e-05
1.550175e+15 9.999059e-01 7.391339e-05
1.864409e+15 9.999142e-01 6.739849e-05
2.242340e+15 9.999218e-01 6.145773e-05
2.696881e+15 9.999287e-01 5.604055e-05
3.243561e+15 9.999350e-01 5.110080e-05
3.901058e+15 9.999407e-01 4.659641e-05
4.691835e+15 9.999459e-01 4.248904e-05
5.642908e+15 9.999507e-01 3.874368e-05
6.786773e+15 9.999550e-01 3.532844e-05
8.162509e+15 9.999590e-01 3.221423e-05
9.817117e+15 9.999626e-01 2.937452e-05
1.180713e+16 9.999659e-01 2.678511e-05
1.420053e+16 9.999689e-01 2.442395e-05
1.707910e+16 9.999717e-01 2.227092e-05
2.054117e+16 9.999742e-01 2.030767e-05
2.470504e+16 9.999764e-01 1.851748e-05
2.971296e+16 9.999785e-01 1.688510e-05
3.573602e+16 9.999804e-01 1.539661e-05
4.298001e+16 9.999821e-01 1.403933e-05
5.169242e+16 9.999837e-01 1.280170e-05
6.217090e+16 9.999851e-01 1.167317e-05
7.477346e+16 9.999865e-01 1.064412e-05
8.993067e+16 9.999876e-01 9.705782e-06
1.081604e+17 9.999887e-01 8.850164e-06
1.300854e+17 9.999897e-01 8.069972e-06
1.564548e+17 9.999906e-01 7.358557e-06
1.881694e+17 9.999915e-01 6.709856e-06
2.263130e+17 9.999922e-01 6.118342e-06
2.721885e+17 9.999929e-01 5.578972e-06
3.273634e+17 9.999935e-01 5.087150e-06
3.937226e+17 9.999941e-01 4.638685e-06
4.735335e+17 9.999946e-01 4.229755e-06
5.695227e+17 9.999951e-01 3.856874e-06
6.849697e+17 9.999955e-01 3.516864e-06
8.238187e+17 9.999959e-01 3.206829e-06
9.908137e+17 9.999963e-01 2.924125e-06
1.191660e+18 9.999966e-01 2.666343e-06
1.433219e+18 9.999969e-01 2.431287e-06
1.723745e+18 9.999972e-01 2.216952e-06
2.073162e+18 9.999974e-01 2.021512e-06
2.493409e+18 9.999977e-01 1.843301e-06
2.998844e+18 9.999979e-01 1.680801e-06
3.606735e+18 9.999980e-01 1.532627e-06
4.337850e+18 9.999982e-01 1.397515e-06
5.217169e+18 9.999984e-01 1.274314e-06
6.274732e+18 9.999985e-01 1.161974e-06
7.546673e+18 9.999987e-01 1.059537e-06
9.076446e+18 9.999988e-01 9.661314e-07
1.091632e+19 9.999989e-01 8.809599e-07
1.312915e+19 9.999990e-01 8.032968e-07
1.579053e+19 9.999991e-01 7.324804e-07
1.899141e+19 9.999992e-01 6.679068e-07
2.284112e+19 9.999992e-01 6.090259e-07
2.747121e+19 9.999993e-01 5.553358e-07
3.303985e+19 9.999994e-01 5.063789e-07
3.973730e+19 9.999994e-01 4.617379e-07
4.779239e+19 9.999995e-01 4.210323e-07
5.748030e+19 9.999995e-01 3.839151e-07
6.913204e+19 9.999996e-01 3.500702e-07
8.314568e+19 9.999996e-01 3.192089e-07
1.000000e+20 9.999996e-01 2.910683e-07
